conn_rate,packets_per_conn,bytes_per_conn,port_entropy,ip_entropy,diff_dest_ports,inter_arrival_time_std,duration_std,mean_duration,syn_ratio,rst_ratio,success_rate,valid_payload_ratio,suspicious_history_ratio,label,tool
87.08333333333333,2.0017224880382773,0.23827751196172248,8.559883479358255,0.007319293553299966,5221,0.711584223456457,0.0008989631589118887,3.333263157894737e-05,0.9992344497607656,0.0005741626794258373,0.00019138755980861245,0.00019138755980861245,0.9986602870813397,1,masscan_100
0.1,2.0,313.6666666666667,1.242453324894,1.7917594692280547,4,22.429298101541516,11.81376640435264,4.912666666666667,0.6666666666666666,0.0,0.3333333333333333,0.5,0.0,1,masscan_100
0.08333333333333333,3.2,332.6,0.9502705392332347,1.6094379124341005,3,1.0112798017832612,0.2769541088243682,0.1447828,0.6,0.0,0.4,0.4,0.0,1,masscan_100
0.15,9.666666666666666,1207.5555555555557,1.4270610433807247,1.3030924037617193,5,15.547304334891086,38.82497165855257,22.675943333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,1,masscan_100
0.11666666666666667,1.0,0.0,0.0,1.351783994289646,1,3.835107282984402e-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,masscan_100
23.75,2.0287719298245612,1.6091228070175438,7.26192709270275,0.005797597286599551,1425,0.6976129712092557,1.1957265282784935,0.03168901192982457,0.9992982456140351,0.0,0.0007017543859649122,0.0,0.9992982456140351,1,masscan_50
50.3,2.005301524188204,1.6875414181577204,8.004720132724106,0.03272367285500256,3009,1.913389412705748,1.422569395660817,0.04587840921139827,0.9976805831676607,0.0009940357852882703,0.0013253810470510272,0.0003313452617627568,0.9950298210735586,1,masscan_50
50.166666666666664,2.0,0.053156146179401995,8.009695357742924,0.008518703056002185,3010,1.6924765391211853,0.0010897205988629512,6.425215946843854e-05,0.9996677740863787,0.0,0.0003322259136212625,0.0003322259136212625,0.9990033222591362,1,masscan_50
39.15,2.001277139208174,0.3942103022562793,7.761154821031362,0.018057516121381477,2348,1.0357851394426225,0.013805518628219984,0.00041048999574286934,0.9991485738612176,0.0004257130693912303,0.0004257130693912303,0.0004257130693912303,0.9974457215836526,1,masscan_50
34.25,2.0014598540145987,0.497323600973236,7.625752717574073,0.023837873663305576,2052,2.090405794504109,0.007622816279119756,0.0002271309002433089,0.9985401459854014,0.00048661800486618007,0.0009732360097323601,0.0009732360097323601,0.9965936739659368,1,masscan_50
50.166666666666664,2.00265780730897,1.1591362126245848,8.001585010470146,0.0387836756874296,3000,1.983920075821936,1.556159935162872,0.04257759069767442,0.9993355481727575,0.0,0.000664451827242525,0.0003322259136212625,0.9953488372093023,1,masscan_50
49.9,2.002004008016032,0.03206412825651302,8.004365564979576,0.003007414343926422,2994,0.17161814445433754,0.001931942698042354,9.560821643286574e-05,0.998997995991984,0.0006680026720106881,0.00033400133600534405,0.00033400133600534405,0.998997995991984,1,masscan_50
32.75,2.001526717557252,0.22748091603053436,7.58324752430336,0.012397535353247087,1965,0.8147516862394077,0.0001204175128451522,4.196234096692112e-05,0.9994910941475827,0.0005089058524173028,0.0,0.0,0.9979643765903308,1,masscan_50
0.05,2.0,393.0,0.0,1.0986122886681096,1,0.0008281634621256845,1.850225211517055e-05,0.00017533333333333333,1.0,0.0,0.0,0.0,0.0,1,masscan_50
0.06666666666666667,2.0,365.75,0.5623351446188083,1.3862943611198906,2,18.71401317621452,0.02359868644649528,0.011980000000000001,0.75,0.0,0.25,0.25,0.0,1,masscan_50
0.23333333333333334,2.9285714285714284,428.64285714285717,0.7549967581308246,1.8337855468200532,4,0.7578413175739965,25.573358111851395,12.928962928571428,0.5714285714285714,0.0,0.42857142857142855,0.21428571428571427,0.0,1,masscan_50
